Time,variables1,variables2,variables3,variables4,variables5
23-08-19 13,464.82538,26.454628,739.988422428349,29.3461947512663,3076.33961776107
23-08-19 14,461.63345,27.204628,578.580600935171,29.6766892890278,2414.01338848845
23-08-19 15,425.0684,27.714628,678.220782584126,29.7170959512648,2936.34434899482
23-08-19 16,375.61157,28.074629,411.507647414183,30.2909484594549,1907.62112919452
23-08-19 17,294.82446,28.17463,164.016689769622,28.0326443153328,776.776742874923
23-08-19 18,171.5513,27.904629,63.9454197358904,26.4402457924554,241.398458024902
23-08-19 19,83.78997,27.494629,19.1075516225168,25.0112103371982,64.2726977706847
23-08-19 20,22.492456,26.43463,0,24.0021361985115,0
23-08-19 21,0,25.054628,0,23.2231125877635,0
23-08-19 22,0,23.734629,0,22.5986080019058,0
23-08-19 23,0,22.414629,0.00617283333437311,22.0004528817943,0
24-08-19 00,0,21.214628,0,21.5176709643554,0
24-08-19 01,0,20.34463,0,21.176609760877,0
24-08-19 02,0,19.59463,0,20.4748026538264,0
24-08-19 03,0,18.824629,0,18.9924105456139,0
24-08-19 04,0,18.08463,0.0310581300788107,18.0603051826486,0
24-08-19 05,0,17.554628,0.0387242451011901,17.184490303484,0
24-08-19 06,0,17.08463,24.2531790364039,17.1987162237003,74.3510907655036
24-08-19 07,38.17593,17.904629,119.371714721037,19.5767563982299,327.434998463828
24-08-19 08,123.81606,19.954628,341.303288942807,21.872938025171,1508.36806068728
24-08-19 09,191.62949,22.064629,667.704760525461,26.7224297297319,3011.49609829774
24-08-19 10,267.9544,24.27463,866.432465094569,28.5968777011201,3676.52835399243
24-08-19 11,361.28156,26.074629,944.873573215508,30.6874969275552,3819.11205389972
24-08-19 12,424.088,27.33463,1018.15688636617,31.5718081944596,4010.84709944712
24-08-19 13,463.66068,28.044628,944.263496923863,32.9053083691084,3745.73645500091
24-08-19 14,461.10706,28.10463,765.425633234946,33.527298084707,3119.17345907866
24-08-19 15,427.18475,28.744629,594.553144605714,33.1647878458352,2550.45092175708
24-08-19 16,367.29822,29.17463,360.138717721029,31.7755227094035,1626.59515958455
24-08-19 17,288.46228,29.194628,183.201612990677,29.848859125167,853.075130434773
24-08-19 18,199.68976,28.944628,86.4016750022461,28.4012790330286,358.739366696148
24-08-19 19,109.230225,28.374628,21.2825311993138,26.770571408128,79.7972649734578
24-08-19 20,26.68526,27.054628,0,24.888773035597,0
24-08-19 21,0,25.554628,0,23.3340775758842,0
24-08-19 22,0,24.17463,0,22.1882300411307,0
24-08-19 23,0,22.994629,0,21.2380085710691,0
25-08-19 00,0,22.044628,0,20.3798486317044,0
25-08-19 01,0,21.224628,0.0186475660358317,19.6244460812102,0
25-08-19 02,0,20.51463,0.0438460152240548,19.1526938995514,0
25-08-19 03,0,19.75463,0.101142734215508,18.7291760744312,0
25-08-19 04,0,19.08463,0.233607913676719,18.2133393552232,0
25-08-19 05,0,18.51463,0.641921167097657,17.6330829268642,0
25-08-19 06,0,17.974628,24.3994480469225,17.6982999077053,89.7998842523308
25-08-19 07,36.712265,18.744629,107.776825379097,19.5380706281721,372.447231464174
25-08-19 08,121.67806,20.744629,326.623397962843,21.7592288712994,1494.0192071201
25-08-19 09,212.27618,23.234629,479.08250549405,24.7284007125845,2198.87781017502
25-08-19 10,298.5039,25.58463,734.667298194931,28.9654678024582,3191.83382125197
25-08-19 11,373.4715,27.564629,937.985231588513,31.1425675483138,3816.66859035889
25-08-19 12,429.29315,28.874628,741.854731285729,32.5043737345312,3030.45236197145
25-08-19 13,459.90067,29.894629,606.448784496289,31.4989305461234,2564.72722052785
25-08-19 14,237.49033,28.944628,700.512581894358,33.2512303774917,2851.88955895119
25-08-19 15,229.67503,29.494629,500.133599660627,33.4936898753194,2147.0032281878
25-08-19 16,180.11911,29.784628,352.919180043081,33.3246175856376,1597.71974181241
25-08-19 17,222.3728,30.02463,174.54304278909,31.1829903448537,817.596019425042
25-08-19 18,159.73065,29.964628,76.8741456039744,29.5661792777409,322.014927072632
25-08-19 19,86.93718,29.624628,14.5555170906781,27.7330981469577,48.0084400916094
25-08-19 20,21.515636,29.074629,0,25.9867111787265,0
25-08-19 21,0,28.414629,0.0123558386311671,24.7619281819644,0
25-08-19 22,0,27.10463,0.0121149952121806,23.7336379322404,0
25-08-19 23,0,24.914629,0,22.7146719174689,0
26-08-19 00,0,23.51463,0.0617283343715412,21.8185723592008,0
26-08-19 01,0,22.704628,0.119173138155603,21.2568758714915,0
26-08-19 02,0,21.864628,0.00616254460895517,20.4680977400057,0
26-08-19 03,0,20.994629,0.0316465316222343,19.8299813387846,0
26-08-19 04,0,20.26463,0.0623588221356053,19.4163825097445,0
26-08-19 05,0,19.464628,2.03211280053585e-05,18.8062275896258,0
26-08-19 06,0,18.59463,21.5045847625581,19.0847437861438,65.6873959146209
26-08-19 07,34.795696,18.984629,107.56230811885,21.3782879793865,311.345199454836
26-08-19 08,119.54464,21.544628,309.667854449748,22.4875667560221,1379.1726672618
26-08-19 09,209.9521,24.35463,579.778590971515,25.9543958269335,2658.91438669441
26-08-19 10,297.09814,27.384628,805.912519332159,30.3061623170693,3398.48620398999
26-08-19 11,371.96045,29.554628,877.265768944757,31.9901947915938,3524.95084967463
26-08-19 12,426.59772,30.734629,926.397521514718,34.1380632607525,3621.77987236559
26-08-19 13,455.9467,31.574629,920.243392288749,35.1462324267113,3584.92241447699
26-08-19 14,446.2248,32.064632,773.355897986731,36.1525128521363,3085.63032221549
26-08-19 15,410.284,32.474632,599.900769061684,36.940489306131,2507.48831916145
26-08-19 16,345.79126,32.384632,369.480012392912,35.447462348649,1664.71357436945
26-08-19 17,41.237396,30.984629,153.348458098136,33.5762926825648,686.201689177916
26-08-19 18,132.66423,31.364628,66.732887701927,31.713498833852,240.991679063118
26-08-19 19,77.46921,30.724628,25.4811903934932,30.3524323888859,98.6799561478625
26-08-19 20,20.093857,29.804628,0,26.6116313786269,0
26-08-19 21,0,28.714628,0.0433200020001939,23.3944782650506,0
26-08-19 22,0,28.01463,0.0118051603323228,22.6227371284562,0
26-08-19 23,0,26.944628,0,21.579947944391,0
27-08-19 00,0,25.884628,0.006472540759556,20.9169750960275,0
27-08-19 01,0,24.944628,0.0184772112267997,20.6357451665274,0
27-08-19 02,0,23.814629,0.0446135192521366,20.40905074918,0
27-08-19 03,0,22.444628,0,20.0041998388725,0
27-08-19 04,0,21.324629,0.018756000422219,19.5590196712811,0
27-08-19 05,0,20.43463,0,19.1279795322299,0
27-08-19 06,0,19.824629,17.3644887334106,19.3032922838607,54.2713454045568
27-08-19 07,28.194359,20.09463,99.7051802150877,20.666178787098,309.52945906461
27-08-19 08,110.47988,22.404629,299.799753217246,22.4482743818775,1334.25730445036
27-08-19 09,201.90771,25.794628,588.587752146255,27.3546275750682,2712.11852055162
27-08-19 10,292.43774,28.914629,802.159585501316,28.1490779942336,3448.86240453307
27-08-19 11,371.00964,31.02463,858.441043907743,30.3296089835751,3523.09220992678
27-08-19 12,427.31128,32.19463,919.189528362115,31.1207391622822,3652.54979134715
27-08-19 13,456.1004,32.92463,715.803368175389,31.8736451055504,2902.05613167558
27-08-19 14,425.70154,31.664629,408.296763910374,29.946967260445,1755.15814814104
27-08-19 15,393.6348,32.21463,597.562679409397,32.1182527256163,2551.83321332416
27-08-19 16,342.12253,32.32463,352.1092330739,31.9521701193501,1586.55278663251
27-08-19 17,261.3927,32.18463,171.045605597207,30.6604034044424,780.127189337185
27-08-19 18,167.84485,31.784628,65.8253670993857,29.4721305414217,262.931042264963
27-08-19 19,93.9746,31.17463,13.3175034308553,28.0248470333126,42.5961585919822
27-08-19 20,18.674637,29.864628,0.00617283343836947,26.3822292532849,0
27-08-19 21,0,28.984629,0.0246913339511025,25.4910179624846,0
27-08-19 22,0,27.85463,0,24.8144394836186,0
27-08-19 23,0,26.09463,0,23.910846265597,0
28-08-19 00,0,24.984629,0,23.2251218104207,0
28-08-19 01,0,24.494629,0,22.5346146162188,0
28-08-19 02,0,23.454628,0,22.3814015523955,0
28-08-19 03,0,22.26463,0,22.0816990216858,0
28-08-19 04,0,21.624628,0,21.6759879349422,0
28-08-19 05,0,21.25463,0,21.5533456555749,0
28-08-19 06,0,19.974628,13.1040415596246,21.0218940987573,36.0163139558974
28-08-19 07,27.706347,20.75463,92.9684212381865,21.3925767557814,278.71592366758
28-08-19 08,108.36424,22.68463,290.178621132584,23.914434275489,1291.6508993948
28-08-19 09,200.63753,25.944628,576.210553299818,27.0323350032783,2673.67601692348
28-08-19 10,291.57895,29.384628,789.701026887918,29.6415088811632,3383.3226705938
28-08-19 11,368.37805,31.51463,925.095300801331,32.0065251187575,3758.26959534133
28-08-19 12,414.75922,32.51463,934.804451150362,33.6147603611885,3703.81822584578
28-08-19 13,443.9831,33.224632,809.742377392671,33.8840830734712,3253.72936282288
28-08-19 14,447.96063,32.33463,417.160454238937,33.1993491715052,1728.82060879095
28-08-19 15,414.84415,32.55463,376.527557769974,32.7766374805674,1639.64137290998
28-08-19 16,341.0953,32.58463,337.378701955879,33.3541655569782,1520.42969696406
28-08-19 17,255.63882,32.42463,165.057108679971,31.6127291904159,746.80206109722
28-08-19 18,152.8563,31.744629,72.0262470619954,30.3299228570595,301.608388806098
28-08-19 19,62.883507,31.124628,12.0562623478097,28.8231608185927,37.4404910482241
28-08-19 20,13.992961,29.964628,0,27.3383664859639,0
28-08-19 21,0,29.284628,0,26.2221670561336,0
28-08-19 22,0,28.134628,0,25.1376807050257,0
28-08-19 23,0,26.864628,0,24.2951403206059,0
29-08-19 00,0,25.484629,0.00641036934421751,23.5673354007327,0
29-08-19 01,0,24.234629,0,23.0700294814053,0
29-08-19 02,0,23.404629,0,22.7222743432342,0
29-08-19 03,0,22.984629,0,21.9191001035502,0
29-08-19 04,0,22.654629,0,20.9787496092628,0
29-08-19 05,0,21.984629,0,20.4100844336819,0
29-08-19 06,0,21.234629,17.9001940093224,20.4467703671257,50.8073577283796
29-08-19 07,27.687967,21.27463,97.6916488866471,22.2407708793194,271.082240163804
29-08-19 08,106.74554,23.394629,297.763131648463,24.4505324887238,1306.18944448053
29-08-19 09,199.36523,26.964628,614.46392278993,29.3662552874814,2738.6703048065
29-08-19 10,290.17255,29.704628,809.650618590689,32.3836973237247,3349.55902055073
29-08-19 11,369.096,31.25463,915.322210687345,35.4852430945887,3602.7864768025
29-08-19 12,424.6754,32.30463,943.458439251076,37.5910827377753,3624.45324319497
29-08-19 13,442.29272,32.98463,785.846066413765,39.3751847630818,3041.17625136743
29-08-19 14,436.4888,33.05463,695.973578260209,37.9772087519891,2807.84621764071
29-08-19 15,373.2541,33.00463,97.8297238740574,33.5285307202506,380.604495177157
29-08-19 16,309.07513,32.724632,55.4473064126302,21.8073995406196,233.61463420954
29-08-19 17,230.04175,32.51463,122.503850239276,26.6184052625334,547.245333784902
29-08-19 18,149.35583,32.09463,48.738966225112,26.6057411375353,193.123345614145
29-08-19 19,75.59122,31.444628,8.92951261720204,25.5779957130069,27.9525752701236
29-08-19 20,3.637918,30.124628,0,24.6293092520022,0
29-08-19 21,0,28.92463,0,24.0728050359325,0
29-08-19 22,0,27.644629,0,23.8778476265809,0
29-08-19 23,0,26.50463,0,23.5653929018439,0
30-08-19 00,0,25.904629,0,22.9066095383175,0
30-08-19 01,0,25.664629,0,22.6580102287935,0
30-08-19 02,0,24.984629,0,22.1771438279358,0
30-08-19 03,0,23.964628,0,21.8848944920089,0
30-08-19 04,0,23.054628,0.0145062694592828,21.4819454869737,0
30-08-19 05,0,22.404629,0,20.8629149971404,0
30-08-19 06,0,21.884628,10.0257804505606,20.9466377365079,32.7676910391787
30-08-19 07,26.26236,21.864628,70.0806447776779,21.8964195326802,298.314065120879
30-08-19 08,111.05118,23.92463,240.960962362579,24.5739563503676,1046.74620675383
30-08-19 09,201.20285,26.34463,442.723061628364,26.0054780733072,2002.96522106314
30-08-19 10,287.68127,28.874628,731.108708958945,27.9210634289903,3153.76043784561
30-08-19 11,362.542,30.67463,923.574896881904,33.1463630739807,3667.05835405517
30-08-19 12,382.9134,30.58463,785.905484157486,34.883292094983,3128.79104190355
30-08-19 13,29.71402,30.654629,796.172921852145,34.5116746348317,3166.23866058649
30-08-19 14,432.07587,31.204628,737.685182472428,34.2245986100099,2963.79200429018
30-08-19 15,366.3491,30.734629,578.497623049917,34.9082841297061,2428.05887805629
30-08-19 16,5.9005127,30.234629,323.742746786633,32.7709149755827,1429.03713961282
30-08-19 17,38.594086,29.634628,164.322781695706,30.7746064267116,739.223478644548
30-08-19 18,16.518158,29.284628,76.4751854748649,29.4746899832104,308.497137667634
30-08-19 19,52.658302,28.904629,12.311319186363,26.5359143117092,46.8118726495615
30-08-19 20,13.50006,28.314629,0,24.2605674465164,0
30-08-19 21,0,27.75463,0,22.9672899706261,0
30-08-19 22,0,26.954628,0,22.4357448886316,0
30-08-19 23,0,26.044628,0,21.2309420469834,0
31-08-19 00,0,25.134628,0,20.4044217928727,0
31-08-19 01,0,24.244629,0,19.8494785142248,0
31-08-19 02,0,23.52463,0,19.3563498744795,0
31-08-19 03,0,22.704628,0,19.0694705840842,0
31-08-19 04,0,21.964628,0,19.1500370029447,0
31-08-19 05,0,21.26463,0,18.4992935574938,0
31-08-19 06,0,20.664629,14.5299090670171,18.4702515570229,44.8218285578792
31-08-19 07,22.026695,20.08463,87.0516028639168,20.7424308653175,261.909214101874
31-08-19 08,102.03611,21.67463,294.6337550463,22.4858973529937,1293.05085766264
31-08-19 09,193.19366,25.154629,629.174945350237,25.3325204605417,2870.71733443546
31-08-19 10,284.11298,28.01463,831.010068068673,27.7097124640457,3535.2535250558
31-08-19 11,321.5208,28.984629,960.547819268513,30.100087473694,3866.52808909532
31-08-19 12,82.74362,28.474628,998.948010905944,31.4566606166662,3914.39444618113
31-08-19 13,413.76248,30.01463,937.179457950103,33.8821350331862,3639.27107998082
31-08-19 14,437.5373,30.974628,802.453638171794,34.3430627407288,3192.96230541481
31-08-19 15,405.27414,31.464628,591.361017733468,32.4401818288285,2518.26810787244
31-08-19 16,339.43488,31.644629,348.516699183473,32.0279063968059,1586.116861687
31-08-19 17,244.29454,31.414629,152.367362083115,30.5543456590416,691.732430464106
31-08-19 18,159.56212,30.92463,56.1015962209272,29.7873661361713,199.034935813329
31-08-19 19,75.7957,30.10463,10.5617870749104,28.2542923760425,29.3611677326923
31-08-19 20,10.2313595,28.444628,0,26.7453556486466,0
31-08-19 21,0,26.974628,0,25.6376178932782,0
31-08-19 22,0,25.77463,0,24.8667086588625,0
31-08-19 23,0,24.77463,0,23.91652365141,0
01-09-19 00,0,23.864628,0,22.8844735644238,0
01-09-19 01,0,23.01463,0,21.6639430807042,0
01-09-19 02,0,22.26463,0,21.3555311117038,0
01-09-19 03,0,21.194628,0,20.8445105734747,0
01-09-19 04,0,20.294628,0,20.466419642448,0
01-09-19 05,0,19.76463,0,19.9546098836267,0
01-09-19 06,0,18.68463,14.8318040818032,19.8138635103868,47.8052259853211
01-09-19 07,21.543404,19.10463,83.1013918328555,20.5479389113666,253.284270320961
01-09-19 08,101.41259,22.154629,281.308613173385,22.1084920911765,1260.03678623114
01-09-19 09,178.99437,25.51463,593.655784875096,25.7768144613005,2764.16533101005
01-09-19 10,281.6294,28.35463,778.576258606554,28.0584871245138,3376.83695314671
01-09-19 11,357.82782,30.224628,922.524436275028,31.7025309279969,3755.33833924891
01-09-19 12,408.10925,31.454628,968.531330310268,33.5969137212598,3833.44740368969
01-09-19 13,432.40088,32.01463,918.233901111278,35.801915588208,3605.65514578724
01-09-19 14,425.8324,32.15463,792.678503003304,36.9438721620543,3157.49732804433
01-09-19 15,389.98117,32.28463,420.258380882349,36.0985274081694,1731.10017217581
01-09-19 16,332.86346,32.15463,361.435883543277,35.4103363185041,1639.87115101478
01-09-19 17,255.65251,31.944628,148.839674624404,33.9445498038437,686.190524957628
01-09-19 18,157.75653,31.42463,32.9596631192603,31.9391572787829,108.485542115577
01-09-19 19,73.71393,30.25463,1.34489800157467,28.7672084977781,0.32376964525455
01-09-19 20,9.347828,28.124628,0,26.990677798299,0
01-09-19 21,0,26.784628,0,25.8216063251705,0
01-09-19 22,0,25.17463,0,23.3851765570708,0
01-09-19 23,0,24.00463,0,22.4353922840155,0
02-09-19 00,0,23.09463,0,21.4831490500056,0
02-09-19 01,0,22.25463,0,21.3223752736857,0
02-09-19 02,0,21.644629,0,20.8993024092413,0
02-09-19 03,0,20.724628,0,20.8288746935138,0
02-09-19 04,0,20.414629,0,20.3454057802981,0
02-09-19 05,0,20.02463,0,20.0001626223924,0
02-09-19 06,0,19.704628,0,19.5437615921976,0
02-09-19 07,15.444531,20.204628,4.71501961700585,18.6678106143274,3.13438683956769
02-09-19 08,0.2311573,16.464628,26.557771425011,18.7758456484717,92.8184216085947
02-09-19 09,0.39278793,16.234629,58.1606209953337,19.0336179175108,245.101713223255
02-09-19 10,0.56632614,16.064629,60.6303946943137,18.7359531468232,248.153346336488
02-09-19 11,2.1838837,16.324629,98.3725364856047,18.0669390720481,425.141211319603
02-09-19 12,111.109314,17.114628,126.717913530096,18.061389586254,568.643215984847
02-09-19 13,87.846344,17.26463,79.7558951827982,16.8316772855136,327.65760274231
02-09-19 14,3.9618835,18.58463,95.423641156643,16.2407135295692,415.321117362586
02-09-19 15,22.011353,18.804628,93.9289538573505,16.6601341527932,422.370729208487
02-09-19 16,10.315567,18.93463,90.4503556625095,16.6667913696164,408.991795275952
02-09-19 17,13.701515,18.884628,55.3514881906345,16.710212709468,241.451177867155
02-09-19 18,58.063393,19.394629,27.356611052065,16.5835465690092,110.378089165336
02-09-19 19,48.541054,19.01463,3.43557542445288,16.0764433051393,7.44626002606014
02-09-19 20,6.962166,18.144629,0,15.3774009899582,0
02-09-19 21,0,17.42463,0,15.0509759273108,0
02-09-19 22,0,16.884628,0,15.1026076240963,0
02-09-19 23,0,16.50463,0,15.3148468040688,0
03-09-19 00,0,15.81463,0,15.2212990925351,0
03-09-19 01,0,14.99463,0,14.9170869996257,0
03-09-19 02,0,14.33463,0,14.5326424033455,0
03-09-19 03,0,14.24463,0,14.2886085860072,0
03-09-19 04,0,14.32463,0,13.5451849548486,0
03-09-19 05,0,11.87463,0,12.7743513741647,0
03-09-19 06,0,9.79463,8.00798274259092,12.3589673483099,20.0007816721191
03-09-19 07,19.17546,10.134629,77.0816864889976,14.5256815206787,196.086152873244
03-09-19 08,100.167534,12.90463,297.23005154533,16.0895863496088,1344.07188656532
03-09-19 09,194.04251,16.09463,680.472325187863,22.0123862215611,3200.90629057709
03-09-19 10,284.20438,18.294628,880.2184079464,26.9088374094061,3815.71242294003
03-09-19 11,334.0587,19.234629,987.853687314565,28.4184424264924,4070.13078055801
03-09-19 12,196.73434,19.964628,773.04287358524,28.1345620650495,3165.95763751313
03-09-19 13,350.72412,21.17463,899.287712395514,28.4252758298868,3685.47084821362
03-09-19 14,446.44232,22.064629,868.423118726375,29.3190648034082,3639.16670113232
03-09-19 15,408.7217,22.414629,479.633577430062,27.9760211848902,2157.07438013696
03-09-19 16,343.4593,22.554628,317.127250975501,26.8058751618968,1514.32532295212
03-09-19 17,260.15088,22.50463,109.199965768342,24.4235877208074,493.008168617345
03-09-19 18,133.29654,22.114628,49.1392702341145,22.5757053426028,214.325210488462
03-09-19 19,74.88138,21.374628,6.04418869548573,21.4271844075727,14.8888990959281
03-09-19 20,6.955027,20.17463,0,20.0109907117413,0
03-09-19 21,0,19.484629,0,19.6802659427343,0
03-09-19 22,0,18.714628,0,19.570280313214,0
03-09-19 23,0,18.044628,0,19.0582093960719,0
04-09-19 00,0,17.054628,0,18.4410909344416,0
04-09-19 01,0,16.154629,0,17.9903408064673,0
04-09-19 02,0,15.184629,0,17.6261183319642,0
04-09-19 03,0,14.41463,0,16.9532560168921,0
04-09-19 04,0,14.11463,0,16.2662614658202,0
04-09-19 05,0,14.11463,0,15.7152785351585,0
04-09-19 06,0,13.83463,10.4493926483016,15.4492733867878,38.8679208193176
04-09-19 07,17.760014,12.844629,74.1780490384202,17.0558889496365,335.763392342328
04-09-19 08,88.756775,15.56463,281.507219737541,19.7151733264232,1321.81804890731
04-09-19 09,186.07088,18.224628,549.270077502117,22.448348809079,2541.75833219549
04-09-19 10,280.6404,20.554628,821.338414974929,25.6394010429459,3541.11382999941
04-09-19 11,359.36566,22.534628,987.778912541246,27.1772070058963,4035.79563085087
04-09-19 12,414.94513,23.664629,1019.53576826567,27.8795139813259,4089.75573902488
04-09-19 13,442.6727,24.414629,963.52343116923,29.5504467361735,3854.57142676399
04-09-19 14,439.56256,25.02463,816.463798149735,28.8473591360413,3378.44358403755
04-09-19 15,401.93872,25.444628,612.151888620046,29.9651919668485,2669.52411237098
04-09-19 16,337.43323,25.654629,357.611353648603,27.894959278451,1704.75813983821
04-09-19 17,253.3475,25.484629,132.983079805192,26.1176172663082,653.648386659477
04-09-19 18,161.49017,25.074629,43.4711393048054,24.7889274183087,151.597450165177
04-09-19 19,71.35965,24.25463,7.87856245771863,22.8704768501823,17.8094731787355
04-09-19 20,6.021496,22.694628,0,21.1927787982546,0
04-09-19 21,0,21.50463,0,19.7948499106954,0
04-09-19 22,0,19.874628,0,18.7358923468002,0
04-09-19 23,0,18.374628,0,17.7202523316364,0
05-09-19 00,0,17.09463,0,16.9527371802557,0
05-09-19 01,0,16.01463,0,16.268123781055,0
05-09-19 02,0,15.054629,0,15.9502680998808,0
05-09-19 03,0,14.20463,0,15.4628167367279,0
05-09-19 04,0,13.31463,0,15.2049678232039,0
05-09-19 05,0,12.674629,0,14.9189363343711,0
05-09-19 06,0,12.094629,11.2454282008047,14.83671801337,42.7300293956458
05-09-19 07,16.346497,12.24463,78.3783017984741,16.6759063488721,253.909665763012
05-09-19 08,94.51584,15.16463,284.021265950546,18.7289667622463,1273.11357245442
05-09-19 09,186.86906,19.02463,668.722478263459,25.9510597747927,3123.24898420346
05-09-19 10,277.61945,22.52463,775.802861081736,28.4929305105391,3374.96055688298
05-09-19 11,355.61133,24.67463,954.175530384565,30.8357603985739,3912.87500602693
05-09-19 12,394.9588,25.664629,995.951135027396,30.710992861664,3987.69512404749
05-09-19 13,402.03705,25.68463,944.350137858102,32.0817246734727,3789.53987489437
05-09-19 14,236.43756,23.374628,564.936179063127,30.1228891430827,2351.0494731352
05-09-19 15,206.87636,22.734629,295.65315471755,27.2573094417363,1282.89393714053
05-09-19 16,257.3159,22.974628,94.9286762346751,23.661145788501,422.916396341297
05-09-19 17,223.30243,22.574629,142.206947874287,23.7190089738538,684.084475793663
05-09-19 18,157.64967,22.824629,37.5061259665841,22.2664000770677,142.104389497199
05-09-19 19,69.29461,22.314629,3.45885599706343,21.0747736224199,7.43525266841131
05-09-19 20,5.552578,21.144629,0,20.388533436314,0
05-09-19 21,0,20.694628,0,19.908380280286,0
05-09-19 22,0,20.214628,0,19.0758558963116,0
05-09-19 23,0,17.624628,0,18.4958681364631,0
06-09-19 00,0,17.054628,0.114672708404458,17.4868362736991,0
06-09-19 01,0,15.924629,0.0124093248595331,16.5352285243747,0
06-09-19 02,0,14.75463,0.0189502299684863,15.709625563976,0
06-09-19 03,0,13.98463,0.114544050111843,14.9649235239146,0
06-09-19 04,0,13.1446295,0.52091214329661,14.7483707674632,0
06-09-19 05,0,12.44463,0.0946651799617462,14.4840174341743,0
06-09-19 06,0,10.73463,2.56414613361657,14.2426112954813,5.68969664617636
06-09-19 07,18.201931,10.304629,47.9045345084817,14.3127324216885,217.207304705124
06-09-19 08,100.25906,11.6046295,254.139100995916,15.6495524831554,1222.60802139837
06-09-19 09,193.31947,12.844629,709.334819956774,20.888856567746,3339.78205907087
06-09-19 10,283.1845,14.1446295,867.258736590124,24.5558810412204,3796.39914397556
06-09-19 11,359.6198,15.514629,983.735250628274,25.8768050026421,4080.55431097545
06-09-19 12,413.37784,16.714628,1024.4659771027,27.1182085868419,4168.91584714029
06-09-19 13,440.42038,17.714628,976.71024586967,28.6695790744297,3941.77730844107
06-09-19 14,432.12036,20.09463,782.063449682338,28.2121309521617,3292.39660260606
06-09-19 15,391.79285,20.644629,286.622023490703,25.8879495497048,1289.03390574792
06-09-19 16,322.68,20.914629,300.181695250145,24.1725404812105,1461.43878474546
06-09-19 17,247.2104,20.954628,144.988540088327,21.8518167270949,734.45052006659
06-09-19 18,160.90518,20.654629,37.7668902774193,20.1908972371767,150.248487643223
06-09-19 19,72.03963,20.064629,3.46077666861386,19.1811597368151,8.86936106994383
06-09-19 20,5.084608,19.35463,0,18.0102377301256,0
06-09-19 21,0,18.444628,0,17.3482090497329,0
06-09-19 22,0,17.954628,0,16.7230965037327,0
06-09-19 23,0,17.304628,0.00595233353206877,16.4784893597374,0
07-09-19 00,0,16.974628,0,15.7696201128826,0
07-09-19 01,0,16.694628,0.0195066113193206,15.3981031294686,0
07-09-19 02,0,16.484629,0,15.3000238159331,0
07-09-19 03,0,16.324629,0,14.9883197474785,0
07-09-19 04,0,16.124628,0.0555555018502211,14.7433712229217,0
07-09-19 05,0,15.684629,0.0185185006167404,14.2263261020474,0
07-09-19 06,0,15.634629,0.352685825594487,13.9973988488556,0.0107067510119136
07-09-19 07,1.328187,15.37463,10.7410751323579,13.6944158520791,26.3231894710169
07-09-19 08,1.8199959,15.62463,18.5386485937901,13.7062633339218,56.2594103962135
07-09-19 09,23.406822,16.724628,27.0766065715505,13.8991212888113,89.1229080137799
07-09-19 10,112.17335,18.664629,94.434891114363,14.522537732019,419.251166743576
07-09-19 11,189.35196,20.634628,120.248134042269,15.297641701645,552.431169340113
07-09-19 12,3.254692,20.454628,164.189456745867,16.0722054222339,763.622878252342
07-09-19 13,94.825165,21.884628,121.195298434604,17.0393502560867,546.380009179614
07-09-19 14,102.60794,18.404629,90.9458556992557,17.3347584872508,393.691630847351
07-09-19 15,321.3484,19.34463,91.8578499328166,17.7931086602829,403.297800711088
07-09-19 16,267.5279,19.994629,42.7230884352099,17.0300043159616,171.212144031079
07-09-19 17,223.50424,19.92463,34.4415188250718,16.1234656446491,137.689147782722
07-09-19 18,93.39613,19.074629,18.9373887628384,15.9383739578137,73.9750534317395
07-09-19 19,48.410774,18.464628,1.49769399978586,15.7305419256803,5.51337850243573
07-09-19 20,3.189678,17.444628,0,15.4734965689376,0
07-09-19 21,0,16.634628,0,15.3308765205845,0
07-09-19 22,0,15.91463,0,15.2184920554678,0
07-09-19 23,0,14.98463,0,15.1096492480026,0
08-09-19 00,0,13.77463,0.00642092841356365,14.5915155520514,0
08-09-19 01,0,13.014629,0.00634624453203049,14.0295239127672,0
08-09-19 02,0,12.53463,0.0441857411947252,13.9088763920022,0
08-09-19 03,0,12.1046295,0.00627142923743864,13.8192481251101,0
08-09-19 04,0,11.78463,0,13.6341317111841,0
08-09-19 05,0,11.62463,0,13.4975767079374,0
08-09-19 06,0,11.474629,0.0410250029254853,13.5387400243707,0
08-09-19 07,11.315976,11.65463,10.2585125750245,13.6731662890228,27.8864317086819
08-09-19 08,40.707764,12.1446295,59.0923125335701,14.3182202824997,257.364465235114
08-09-19 09,148.49191,13.514629,88.3336633741868,15.2140433020994,395.539961754821
08-09-19 10,189.09561,14.41463,151.702203311834,16.0260551775056,698.89839422557
08-09-19 11,309.97443,15.924629,298.956033910596,18.0589975086649,1371.31864939133
08-09-19 12,357.66034,16.564629,292.148505921524,19.2973129820478,1320.40533690827
08-09-19 13,390.64047,18.034628,332.956049341503,20.8093162791233,1496.8935643192
08-09-19 14,416.14783,20.324629,232.062322734088,20.3324710487225,1067.27076587027
08-09-19 15,367.773,20.84463,242.795681711264,21.3319336149447,1098.24593275931
08-09-19 16,301.4278,21.26463,186.009786066519,20.0362753540658,848.756028469891
08-09-19 17,211.66183,21.214628,63.7960054659141,18.177752587621,276.906306972172
